file	line	primitive	addresses	tt_replacement	intent_comment	openw3d_owner	mapping_method	confidence	disposition
tt_4.8.4/tt/tt.cpp	1513	hookAsJump	0x0067A060,0x00679900	VehicleGameObj::Set_Targeting	VehicleGameObj hooks	Code/Combat/vehicle.cpp	Canonical VehicleGameObj covers all ten: the frequent tier carries the same ammo/position/orientation/velocity payload, Apply_Damage already credits Stats_Add_Vehicle_Destroyed, and the turret slew and Re_Bind_To_Model work landed earlier in P03-J.	high	merged
tt_4.8.4/tt/tt.cpp	1514	hookAsJump	0x0067B460,0x0067AD00	VehicleGameObj::Remove_Occupant	VehicleGameObj hooks	Code/Combat/vehicle.cpp	Canonical VehicleGameObj covers all ten: the frequent tier carries the same ammo/position/orientation/velocity payload, Apply_Damage already credits Stats_Add_Vehicle_Destroyed, and the turret slew and Re_Bind_To_Model work landed earlier in P03-J.	high	merged
tt_4.8.4/tt/tt.cpp	1515	hookAsJump	0x0067AA30,0x0067A2D0	VehicleGameObj::Post_Think	VehicleGameObj hooks	Code/Combat/vehicle.cpp	Canonical VehicleGameObj covers all ten: the frequent tier carries the same ammo/position/orientation/velocity payload, Apply_Damage already credits Stats_Add_Vehicle_Destroyed, and the turret slew and Re_Bind_To_Model work landed earlier in P03-J.	high	merged
tt_4.8.4/tt/tt.cpp	1516	hookAsJump	0x0067C420,0x0067BCC0	VehicleGameObj::Update_Damage_Meshes	VehicleGameObj hooks	Code/Combat/vehicle.cpp	Canonical VehicleGameObj covers all ten: the frequent tier carries the same ammo/position/orientation/velocity payload, Apply_Damage already credits Stats_Add_Vehicle_Destroyed, and the turret slew and Re_Bind_To_Model work landed earlier in P03-J.	high	merged
tt_4.8.4/tt/tt.cpp	1517	typedHookAsJump	0x0067B2D0,0x0067AB70	VehicleGameObj::Add_Occupant	VehicleGameObj hooks	Code/Combat/vehicle.cpp	Canonical VehicleGameObj covers all ten: the frequent tier carries the same ammo/position/orientation/velocity payload, Apply_Damage already credits Stats_Add_Vehicle_Destroyed, and the turret slew and Re_Bind_To_Model work landed earlier in P03-J.	high	merged
tt_4.8.4/tt/tt.cpp	1519	hookAsJump	0x00670BB0,0x00670450	CombatManager::Think	combat manager hooks	Code/Combat/combat.cpp	CombatManager::Think and ::Render exist natively and are equivalent.	high	merged
tt_4.8.4/tt/tt.cpp	1520	hookAsJump	0x00670E30,0x006706D0	CombatManager::Render	combat manager hooks	Code/Combat/combat.cpp	CombatManager::Think and ::Render exist natively and are equivalent.	high	merged
tt_4.8.4/tt/tt.cpp	1523	hookAsJump	0x00401680,0x00401680	CombatGameModeClass::Load_Level	level load hooks	Code/Commando/combatgmode.cpp	canonical supersedes: TT's Load_Level exists to mount its own per-map mix and notify plugins. The lazy per-map mount is already recorded N/A under 'Do not load all .mix files at startup'	high	merged
tt_4.8.4/tt/tt.cpp	1524	hookAsJump	0x004038D0,0x004038D0	CombatGameModeClass::Render	hook CombatGameModeClass::Render	Code/Commando/combatgmode.cpp	canonical supersedes: the same menu-active and camera-valid guards and the same overlay order, plus the bandwidth graph and radio command display TT drops	high	merged
tt_4.8.4/tt/tt.cpp	1525	hookAsJump	0x004035D0,0x004035D0	CombatGameModeClass::Think	CombatGameModeClass hooks	Code/Commando/combatgmode.cpp	canonical supersedes: Think runs the same generate-control, network update and combat think; TT's addition is a Think_Hook for plugins, declined under directive 0.5	high	merged
tt_4.8.4/tt/tt.cpp	1527	hookAsJump	0x004370D0,0x00437170	GameModeManager::Render	hook GameModeManager::Render	Code/Commando/gamemode.cpp	canonical supersedes: reimplemented in TT only so it had something to hook	high	merged
tt_4.8.4/tt/tt.cpp	1528	hookAsJump	0x006EE0F0,0x006ED6B0	VehicleFactoryGameObj::On_Generation_Complete	hook for VehicleBuildingDisable stuff	Code/Combat/vehiclefactorygameobj.cpp;Code/Combat/basecontroller.cpp	n/a: VehicleBuildingDisable replaces per-factory production with a team-wide lock, which is a second production model selected by a flag (directive 0.4); its CurrentlyBuilding state only travels over the scripts text channel and is a plugin export (0.5); and the roadmap's Commander production model supersedes a team-wide lock	high	n/a
tt_4.8.4/tt/tt.cpp	1529	hookAsJump	0x006705E0,0x0066FE80	Level_Loader_Thread	hook for level loading	Code/Commando/gameinitmgr.cpp	canonical supersedes: Level_Loader_Thread is TT's copy of the threaded loader, carrying its map mounting; CombatManager::Load_Level_Threaded already owns the thread	high	merged
tt_4.8.4/tt/tt.cpp	1530	hookAsJump	0x006EF460,0x006EEA20	BaseControllerClass::Request_Harvester	hook for VehicleBuildingDisable stuff	Code/Combat/vehiclefactorygameobj.cpp;Code/Combat/basecontroller.cpp	n/a: VehicleBuildingDisable replaces per-factory production with a team-wide lock, which is a second production model selected by a flag (directive 0.4); its CurrentlyBuilding state only travels over the scripts text channel and is a plugin export (0.5); and the roadmap's Commander production model supersedes a team-wide lock	high	n/a
tt_4.8.4/tt/tt.cpp	1531	hookAsJump	0x0070D160,0x0070C720	C4GameObj::Import_Rare	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1532	hookAsJump	0x006D9640,0x006D8EE0	DamageableGameObj::Export_Occasional	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1533	hookAsJump	0x0068D3B0,0x0068CC50	DefenseObjectClass::Import	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1534	hookAsJump	0x0068E0F0,0x0068D990	DefenseObjectClass::Export	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1535	hookAsJump	0x006ED560,0x00726800	CClientControl::Import_Frequent	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1536	hookAsJump	0x006ED4E0,0x00726780	CClientControl::Export_Frequent	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1537	hookAsJump	0x00684190,0x00683A30	BuildingGameObj::Import_Rare	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1538	hookAsJump	0x00684330,0x00683BD0	BuildingGameObj::Export_Rare	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1539	hookAsJump	0x007698A0,0x00769140	cScExplosionEvent::Import_Creation	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1540	hookAsJump	0x00769730,0x00768FD0	cScExplosionEvent::Export_Creation	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1541	hookAsJump	0x00679430,0x00678CD0	VehicleGameObj::Import_Creation	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1542	hookAsJump	0x00679380,0x00678C20	VehicleGameObj::Export_Creation	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1543	hookAsJump	0x0069FD30,0x0069F5D0	SmartGameObj::Import_Creation	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1544	hookAsJump	0x0069FCF0,0x0069F590	SmartGameObj::Export_Creation	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1545	hookAsJump	0x006A6460,0x006A5D00	PhysicalGameObj::Import_Creation	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1546	hookAsJump	0x006A62D0,0x006A5B70	PhysicalGameObj::Export_Creation	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1547	hookAsJump	0x006A6AE0,0x006A6380	PhysicalGameObj::Import_Frequent	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1548	hookAsJump	0x006A6A90,0x006A6330	PhysicalGameObj::Export_Frequent	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1549	hookAsJump	0x00684CF0,0x00684590	BuildingGameObj::Import_Creation	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1550	hookAsJump	0x006849E0,0x00684280	BuildingGameObj::Export_Creation	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1551	hookAsJump	0x00741C00,0x007414A0	RepairBayGameObj::Import_Creation	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1552	hookAsJump	0x00741940,0x007411E0	RepairBayGameObj::Export_Creation	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1553	hookAsJump	0x0071BCB0,0x0071B270	DoorNetworkObjectClass::Import_Rare	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1554	hookAsJump	0x0071BD80,0x0071B340	DoorNetworkObjectClass::Export_Rare	netcode hooks	Code/Combat	canonical already supersedes: TT reimplements each Import/Export to hook it and keeps the wire format identical (same BITPACK ids, same order). Canon is ahead in places -- BuildingGameObj::Export_Rare also sends IsSpyDisabled, CClientControl::Import_Frequent flushes on a missing object, C4GameObj::Import_Rare already carries the full stuck-to-object replication	high	merged
tt_4.8.4/tt/tt.cpp	1555	hookAsJump	0x006A5400,0x006A4CA0	PhysicalGameObj::Apply_Damage	PhysicalGameObj hooks	Code/Combat/physicalgameobj.cpp	canonical supersedes: Apply_Damage is identical (CombatManager::Can_Damage gate)	high	merged
tt_4.8.4/tt/tt.cpp	1557	hookAsJump	0x0073FE10,0x0073F6B0	AirStripGameObj::Start_Cinematic	hook for  airstrip drop off	Code/Combat/airstripgameobj.cpp	canonical supersedes: Start_Cinematic already hides the vehicle, dirties it and locks it for the purchaser (P03-M). TT's extra is the scripts CUSTOM_EVENT_VEHICLE_OWNER, declined under directive 0.5	high	merged
tt_4.8.4/tt/tt.cpp	1559	typedHookAsJump	0x004067D0,0x004067D0	cGod::Create_Commando	hook for player creation	Code/Commando/god.cpp	canonical supersedes: Create_Commando reimplemented in TT only so it had something to hook for its plugin notifications	high	merged
tt_4.8.4/tt/tt.cpp	1563	hookAsJump	0x00472120,0x00471890	cGameData::Reset_Game	cGameData hooks	Code/Commando/gamedata.cpp	Canonical cGameData covers all eleven: Rotate_Map, Filter_Spawners, the three team-side operations, Begin_Intermission, Game_Over_Processing (with Has_Config_File_Changed and MVP tracking), On_Game_Begin/End, Reset_Game, Is_Map_Valid, Is_Valid_Settings and Set_Max_Players are present and equivalent.	high	merged
tt_4.8.4/tt/tt.cpp	1564	hookAsJump	0x004722A0,0x00471A10	cGameData::Swap_Team_Sides	cGameData hooks	Code/Commando/gamedata.cpp	Canonical cGameData covers all eleven: Rotate_Map, Filter_Spawners, the three team-side operations, Begin_Intermission, Game_Over_Processing (with Has_Config_File_Changed and MVP tracking), On_Game_Begin/End, Reset_Game, Is_Map_Valid, Is_Valid_Settings and Set_Max_Players are present and equivalent.	high	merged
tt_4.8.4/tt/tt.cpp	1565	hookAsJump	0x004725F0,0x00471D60	cGameData::Remix_Team_Sides	cGameData hooks	Code/Commando/gamedata.cpp	Canonical cGameData covers all eleven: Rotate_Map, Filter_Spawners, the three team-side operations, Begin_Intermission, Game_Over_Processing (with Has_Config_File_Changed and MVP tracking), On_Game_Begin/End, Reset_Game, Is_Map_Valid, Is_Valid_Settings and Set_Max_Players are present and equivalent.	high	merged
tt_4.8.4/tt/tt.cpp	1566	hookAsJump	0x00472700,0x00471E70	cGameData::Rebalance_Team_Sides	cGameData hooks	Code/Commando/gamedata.cpp	Canonical cGameData covers all eleven: Rotate_Map, Filter_Spawners, the three team-side operations, Begin_Intermission, Game_Over_Processing (with Has_Config_File_Changed and MVP tracking), On_Game_Begin/End, Reset_Game, Is_Map_Valid, Is_Valid_Settings and Set_Max_Players are present and equivalent.	high	merged
tt_4.8.4/tt/tt.cpp	1569	hookAsJump	0x00472910,0x00472080	cGameData::Set_Max_Players	cGameData hooks	Code/Commando/gamedata.cpp	Canonical cGameData covers all eleven: Rotate_Map, Filter_Spawners, the three team-side operations, Begin_Intermission, Game_Over_Processing (with Has_Config_File_Changed and MVP tracking), On_Game_Begin/End, Reset_Game, Is_Map_Valid, Is_Valid_Settings and Set_Max_Players are present and equivalent.	high	merged
tt_4.8.4/tt/tt.cpp	1581	hookAsJump	0x00472B60,0x004722D0	cGameData::Is_Map_Valid	cGameData hooks	Code/Commando/gamedata.cpp	Canonical cGameData covers all eleven: Rotate_Map, Filter_Spawners, the three team-side operations, Begin_Intermission, Game_Over_Processing (with Has_Config_File_Changed and MVP tracking), On_Game_Begin/End, Reset_Game, Is_Map_Valid, Is_Valid_Settings and Set_Max_Players are present and equivalent.	high	merged
tt_4.8.4/tt/tt.cpp	1582	hookAsJump	0x00472BB0,0x00472320	cGameData::Is_Valid_Settings	cGameData hooks	Code/Commando/gamedata.cpp	Canonical cGameData covers all eleven: Rotate_Map, Filter_Spawners, the three team-side operations, Begin_Intermission, Game_Over_Processing (with Has_Config_File_Changed and MVP tracking), On_Game_Begin/End, Reset_Game, Is_Map_Valid, Is_Valid_Settings and Set_Max_Players are present and equivalent.	high	merged
tt_4.8.4/tt/tt.cpp	1592	hookAsJump	0x00474B00,0x004741D0	cGameData::Begin_Intermission	cGameData hooks	Code/Commando/gamedata.cpp	Canonical cGameData covers all eleven: Rotate_Map, Filter_Spawners, the three team-side operations, Begin_Intermission, Game_Over_Processing (with Has_Config_File_Changed and MVP tracking), On_Game_Begin/End, Reset_Game, Is_Map_Valid, Is_Valid_Settings and Set_Max_Players are present and equivalent.	high	merged
tt_4.8.4/tt/tt.cpp	1607	hookAsJump	0x004752E0,0x004749B0	cGameData::Game_Over_Processing	cGameData hooks	Code/Commando/gamedata.cpp	Canonical cGameData covers all eleven: Rotate_Map, Filter_Spawners, the three team-side operations, Begin_Intermission, Game_Over_Processing (with Has_Config_File_Changed and MVP tracking), On_Game_Begin/End, Reset_Game, Is_Map_Valid, Is_Valid_Settings and Set_Max_Players are present and equivalent.	high	merged
tt_4.8.4/tt/tt.cpp	1624	hookAsJump	0x004762A0,0x00475970	cGameData::On_Game_Begin	cGameData hooks	Code/Commando/gamedata.cpp	Canonical cGameData covers all eleven: Rotate_Map, Filter_Spawners, the three team-side operations, Begin_Intermission, Game_Over_Processing (with Has_Config_File_Changed and MVP tracking), On_Game_Begin/End, Reset_Game, Is_Map_Valid, Is_Valid_Settings and Set_Max_Players are present and equivalent.	high	merged
tt_4.8.4/tt/tt.cpp	1625	hookAsJump	0x00476420,0x00475BD0	cGameData::On_Game_End	cGameData hooks	Code/Commando/gamedata.cpp	Canonical cGameData covers all eleven: Rotate_Map, Filter_Spawners, the three team-side operations, Begin_Intermission, Game_Over_Processing (with Has_Config_File_Changed and MVP tracking), On_Game_Begin/End, Reset_Game, Is_Map_Valid, Is_Valid_Settings and Set_Max_Players are present and equivalent.	high	merged
tt_4.8.4/tt/tt.cpp	1653	hookAsJump	0x00402C00,0x00402C00	LoadingScreenClass::Render	hook for loadscreen	Code/Commando/combatgmode.cpp	canonical supersedes: LoadingScreenClass::Render is reimplemented in TT to draw its own progress art over the stock screen	high	merged
tt_4.8.4/tt/tt.cpp	1655	hookAsJump	0x00716700,0x00715CC0	BulletDataClass::Bullet_Collision_Occurred	hook for bullet code	Code/Combat/bullet.cpp	canonical supersedes: the last-hit id, the soft pierce limit, the explosion and the C4 stuck-object pass-through damage are all present	high	merged
tt_4.8.4/tt/tt.cpp	1656	hookAsJump	0x00701B20,0x007010E0	WeaponClass::Update	hook for weapon code	Code/Combat/weapons.cpp	Add_Rounds and Update are equivalent, and canonical also honours the infinite-ammo cheat; TT's *_Client variants are the scripts ammo API (directive 0.5).	high	merged
tt_4.8.4/tt/tt.cpp	1657	hookAsJump	0x006FAE20,0x006FA3E0	WeaponClass::Add_Rounds	hook for weapon code	Code/Combat/weapons.cpp	Add_Rounds and Update are equivalent, and canonical also honours the infinite-ammo cheat; TT's *_Client variants are the scripts ammo API (directive 0.5).	high	merged
tt_4.8.4/tt/tt.cpp	1658	hookAsCall	0x006F1258,0x006F0818	WeaponClass::Add_Rounds_Client	hook for weapon code	Code/Combat/weapons.cpp	Add_Rounds and Update are equivalent, and canonical also honours the infinite-ammo cheat; TT's *_Client variants are the scripts ammo API (directive 0.5).	high	merged
tt_4.8.4/tt/tt.cpp	1659	hookAsJump	0x0064D900,0x0064D1A0	TrackedVehicleClass::Render	hook for tracked vehicle code	Code/wwphys/trackedvehicle.cpp	canonical supersedes: TrackedVehicleClass::Render is identical line for line	high	merged
tt_4.8.4/tt/tt.cpp	1661	hookAsJump	0x0069AF50,0x0069A7F0	HumanStateClass::Set_State	humanstateclass hooks	Code/Combat/humanstate.cpp	Canonical HumanStateClass supersedes: the death/destroy guard, the state-lock release and the sub-state derivation from the animation move vector are all present and equivalent.	high	merged
tt_4.8.4/tt/tt.cpp	1662	hookAsJump	0x0069B2F0,0x0069AB90	HumanStateClass::Update_Animation	humanstateclass hooks	Code/Combat/humanstate.cpp	Canonical HumanStateClass supersedes: the death/destroy guard, the state-lock release and the sub-state derivation from the animation move vector are all present and equivalent.	high	merged
tt_4.8.4/tt/tt.cpp	1663	hookAsJump	0x0069BB40,0x0069B3E0	HumanStateClass::Update_State	humanstateclass hooks	Code/Combat/humanstate.cpp	Canonical HumanStateClass supersedes: the death/destroy guard, the state-lock release and the sub-state derivation from the animation move vector are all present and equivalent.	high	merged
tt_4.8.4/tt/tt.cpp	1664	hookAsJump	0x0069BF50,0x0069B7F0	HumanStateClass::Post_Think	humanstateclass hooks	Code/Combat/humanstate.cpp	Canonical HumanStateClass supersedes: the death/destroy guard, the state-lock release and the sub-state derivation from the animation move vector are all present and equivalent.	high	merged
tt_4.8.4/tt/tt.cpp	1666	hookAsJump	0x006A9080,0x006A8920	SurfaceEffectsManager::Init	hooks for surfaceeffects.ini	Code/Combat/surfaceeffects.cpp	Canonical SurfaceEffectsManager reads the same ini and is well ahead of TT's (persistent emitters and sounds, permeability, override surface type).	high	merged
tt_4.8.4/tt/tt.cpp	1667	hookAsJump	0x006A95F0,0x006A8E90	SurfaceEffectsManager::Shutdown	hooks for surfaceeffects.ini	Code/Combat/surfaceeffects.cpp	Canonical SurfaceEffectsManager reads the same ini and is well ahead of TT's (persistent emitters and sounds, permeability, override surface type).	high	merged
tt_4.8.4/tt/tt.cpp	1669	hookAsJump	0x0064DEC0,0x0064D760	TrackedVehicleClass::Compute_Force_And_Torque		Code/wwphys/trackedvehicle.cpp:304	Inside #ifdef HOVER_TEST -- disabled experimental hover physics, not built by TT either.	high	n/a
tt_4.8.4/tt/tt.cpp	1670	hookAsJump	0x00654A50,0x006542F0	RigidBodyClass::Compute_Derivatives		Code/wwphys/rbody.h:68	Inside #ifdef HOVER_TEST -- disabled experimental hover physics, not built by TT either.	medium	n/a
tt_4.8.4/tt/tt.cpp	1671	hookAsJump	0x00655960,0x00655200	RigidBodyClass::Compute_Force_And_Torque		Code/wwphys/rbody.cpp:1220	Inside #ifdef HOVER_TEST -- disabled experimental hover physics, not built by TT either.	high	n/a
tt_4.8.4/tt/tt.cpp	1674	hookAsJump	0x004E60D0,0x004E5970	ModPackageClass::Set_Package_Filename	modpackage hooks	Code/Commando/modpackagemgr.cpp;Code/Commando/modpackage.cpp	canonical already supersedes (canon is ahead: null checks, INVALID_HANDLE handling); Load_Current_Mod's leak of the previous factory fixed. TT hooks these to route mod packages through its HashMixFileFactoryClass VFS and its ModReg registry redirection -- the VFS is declined per directive 0.5, ModReg is tracked in P03-INI	high	merged
tt_4.8.4/tt/tt.cpp	1675	hookAsJump	0x004E6260,0x004E5B00	ModPackageClass::Build_Level_List	modpackage hooks	Code/Commando/modpackagemgr.cpp;Code/Commando/modpackage.cpp	canonical already supersedes (canon is ahead: null checks, INVALID_HANDLE handling); Load_Current_Mod's leak of the previous factory fixed. TT hooks these to route mod packages through its HashMixFileFactoryClass VFS and its ModReg registry redirection -- the VFS is declined per directive 0.5, ModReg is tracked in P03-INI	high	merged
tt_4.8.4/tt/tt.cpp	1676	hookAsJump	0x004E64C0,0x004E5D60	ModPackageClass::Find_Map_From_CRC	modpackage hooks	Code/Commando/modpackagemgr.cpp;Code/Commando/modpackage.cpp	canonical already supersedes (canon is ahead: null checks, INVALID_HANDLE handling); Load_Current_Mod's leak of the previous factory fixed. TT hooks these to route mod packages through its HashMixFileFactoryClass VFS and its ModReg registry redirection -- the VFS is declined per directive 0.5, ModReg is tracked in P03-INI	high	merged
tt_4.8.4/tt/tt.cpp	1677	hookAsJump	0x004E65F0,0x004E5E90	ModPackageClass::Compute_CRC	modpackage hooks	Code/Commando/modpackagemgr.cpp;Code/Commando/modpackage.cpp	canonical already supersedes (canon is ahead: null checks, INVALID_HANDLE handling); Load_Current_Mod's leak of the previous factory fixed. TT hooks these to route mod packages through its HashMixFileFactoryClass VFS and its ModReg registry redirection -- the VFS is declined per directive 0.5, ModReg is tracked in P03-INI	high	merged
tt_4.8.4/tt/tt.cpp	1678	hookAsJump	0x004E66C0,0x004E5F60	ModPackageClass::Get_CRC	modpackage hooks	Code/Commando/modpackagemgr.cpp;Code/Commando/modpackage.cpp	canonical already supersedes (canon is ahead: null checks, INVALID_HANDLE handling); Load_Current_Mod's leak of the previous factory fixed. TT hooks these to route mod packages through its HashMixFileFactoryClass VFS and its ModReg registry redirection -- the VFS is declined per directive 0.5, ModReg is tracked in P03-INI	high	merged
